sample_id;subspecies;p1_id;p1_date;pv1_id;pv1_value_id;pv1_phenotype_id;pv1_number;p2_id;p2_date;pv2_id;pv2_value_id;pv2_phenotype_id;pv2_number;entity_id;is_valid;value
1167070;2869;23494;2012-04-26;19905;55;23494;0.964;23933;2012-05-02;20344;69;23933;0.151;366;7;6.38411
1167071;2869;20102;2012-03-26;17329;55;20102;0.754;21281;2012-03-28;18100;69;21281;0.110;366;7;6.85455
1167071;2869;20102;2012-03-26;17329;55;20102;0.754;23337;2012-04-25;19748;69;23337;0.096;366;6;7.85417
1167071;2869;22233;2012-04-23;19052;55;22233;0.673;21281;2012-03-28;18100;69;21281;0.110;366;6;6.11818
1167071;2869;22233;2012-04-23;19052;55;22233;0.673;23337;2012-04-25;19748;69;23337;0.096;366;7;7.01042
1167072;2869;21508;2012-03-29;18327;55;21508;0.720;21882;2012-04-02;18701;69;21882;0.097;366;7;7.42268
1167072;2869;21508;2012-03-29;18327;55;21508;0.720;24013;2012-05-02;20424;69;24013;0.058;366;6;12.41379
1167072;2869;23543;2012-04-26;19954;55;23543;0.346;21882;2012-04-02;18701;69;21882;0.097;366;6;3.56701
1167072;2869;23543;2012-04-26;19954;55;23543;0.346;24013;2012-05-02;20424;69;24013;0.058;366;7;5.96552
1167073;2869;20080;2012-03-26;17307;55;20080;0.506;21274;2012-03-28;18093;69;21274;0.077;366;7;6.57143
1167073;2869;20080;2012-03-26;17307;55;20080;0.506;23270;2012-04-25;19681;69;23270;0.075;366;6;6.74667
1167073;2869;22203;2012-04-23;19022;55;22203;0.521;21274;2012-03-28;18093;69;21274;0.077;366;6;6.76623
1167073;2869;22203;2012-04-23;19022;55;22203;0.521;23270;2012-04-25;19681;69;23270;0.075;366;7;6.94667
1167074;2869;21603;2012-03-29;18422;55;21603;0.962;21844;2012-04-02;18663;69;21844;0.121;366;7;7.95041
1167074;2869;21603;2012-03-29;18422;55;21603;0.962;23997;2012-05-02;20408;69;23997;0.113;366;6;8.51327
1167074;2869;23548;2012-04-26;19959;55;23548;0.934;21844;2012-04-02;18663;69;21844;0.121;366;6;7.71901
1167074;2869;23548;2012-04-26;19959;55;23548;0.934;23997;2012-05-02;20408;69;23997;0.113;366;7;8.26549
1167075;2878;20049;2012-03-26;17276;55;20049;0.638;21344;2012-03-28;18163;69;21344;0.082;366;7;7.78049
1167075;2878;20049;2012-03-26;17276;55;20049;0.638;23450;2012-04-25;19861;69;23450;0.122;366;6;5.22951
1167075;2878;22185;2012-04-23;19004;55;22185;0.767;21344;2012-03-28;18163;69;21344;0.082;366;6;9.35366
1167075;2878;22185;2012-04-23;19004;55;22185;0.767;23450;2012-04-25;19861;69;23450;0.122;366;7;6.28689
1167076;2878;21582;2012-03-29;18401;55;21582;1.077;21946;2012-04-02;18765;69;21946;0.124;366;7;8.68548
1167076;2878;21582;2012-03-29;18401;55;21582;1.077;23973;2012-05-02;20384;69;23973;0.096;366;6;11.21875
1167076;2878;23509;2012-04-26;19920;55;23509;0.481;21946;2012-04-02;18765;69;21946;0.124;366;6;3.87903
1167076;2878;23509;2012-04-26;19920;55;23509;0.481;23973;2012-05-02;20384;69;23973;0.096;366;7;5.01042
1167077;2878;20085;2012-03-26;17312;55;20085;0.539;21269;2012-03-28;18088;69;21269;0.074;366;7;7.28378
1167077;2878;20085;2012-03-26;17312;55;20085;0.539;23359;2012-04-25;19770;69;23359;0.075;366;6;7.18667
1167077;2878;22125;2012-04-23;18944;55;22125;0.5028;21269;2012-03-28;18088;69;21269;0.074;366;6;6.79459
1167077;2878;22125;2012-04-23;18944;55;22125;0.5028;23359;2012-04-25;19770;69;23359;0.075;366;7;6.70400
1167078;2878;21519;2012-03-29;18338;55;21519;0.444;22029;2012-04-02;18848;69;22029;0.069;366;7;6.43478
1167078;2878;21519;2012-03-29;18338;55;21519;0.444;23905;2012-05-02;20316;69;23905;0.071;366;6;6.25352
1167078;2878;23569;2012-04-26;19980;55;23569;0.359;22029;2012-04-02;18848;69;22029;0.069;366;6;5.20290
1167078;2878;23569;2012-04-26;19980;55;23569;0.359;23905;2012-05-02;20316;69;23905;0.071;366;7;5.05634
1167079;2878;20165;2012-03-26;17392;55;20165;0.615;21359;2012-03-28;18178;69;21359;0.092;366;7;6.68478
1167079;2878;20165;2012-03-26;17392;55;20165;0.615;23363;2012-04-25;19774;69;23363;0.054;366;6;11.38889
1167079;2878;22122;2012-04-23;18941;55;22122;0.413;21359;2012-03-28;18178;69;21359;0.092;366;6;4.48913
1167079;2878;22122;2012-04-23;18941;55;22122;0.413;23363;2012-04-25;19774;69;23363;0.054;366;7;7.64815
1167080;2878;21592;2012-03-29;18411;55;21592;0.971;21847;2012-04-02;18666;69;21847;0.117;366;7;8.29915
1167080;2878;21592;2012-03-29;18411;55;21592;0.971;23943;2012-05-02;20354;69;23943;0.050;366;2;19.42000
1167080;2878;23663;2012-04-26;20074;55;23663;0.490;21847;2012-04-02;18666;69;21847;0.117;366;6;4.18803
1167080;2878;23663;2012-04-26;20074;55;23663;0.490;23943;2012-05-02;20354;69;23943;0.050;366;7;9.80000
1167081;2879;20055;2012-03-26;17282;55;20055;0.707;21352;2012-03-28;18171;69;21352;0.103;366;7;6.86408
1167081;2879;20055;2012-03-26;17282;55;20055;0.707;23433;2012-04-25;19844;69;23433;0.067;366;6;10.55224
1167081;2879;22091;2012-04-23;18910;55;22091;0.429;21352;2012-03-28;18171;69;21352;0.103;366;6;4.16505
1167081;2879;22091;2012-04-23;18910;55;22091;0.429;23433;2012-04-25;19844;69;23433;0.067;366;7;6.40299
1167082;2879;21485;2012-03-29;18304;55;21485;0.647;21884;2012-04-02;18703;69;21884;0.089;366;7;7.26966
1167082;2879;21485;2012-03-29;18304;55;21485;0.647;23918;2012-05-02;20329;69;23918;0.091;366;6;7.10989
1167082;2879;23526;2012-04-26;19937;55;23526;0.512;21884;2012-04-02;18703;69;21884;0.089;366;6;5.75281
1167082;2879;23526;2012-04-26;19937;55;23526;0.512;23918;2012-05-02;20329;69;23918;0.091;366;7;5.62637
1167083;2879;20093;2012-03-26;17320;55;20093;0.845;21236;2012-03-28;18055;69;21236;0.114;366;7;7.41228
1167083;2879;20093;2012-03-26;17320;55;20093;0.845;23362;2012-04-25;19773;69;23362;0.058;366;6;14.56897
1167083;2879;22223;2012-04-23;19042;55;22223;0.394;21236;2012-03-28;18055;69;21236;0.114;366;6;3.45614
1167083;2879;22223;2012-04-23;19042;55;22223;0.394;23362;2012-04-25;19773;69;23362;0.058;366;7;6.79310
1167084;2879;21610;2012-03-29;18429;55;21610;1.224;21854;2012-04-02;18673;69;21854;0.146;366;7;8.38356
1167084;2879;21610;2012-03-29;18429;55;21610;1.224;24007;2012-05-02;20418;69;24007;0.082;366;6;14.92683
1167084;2879;23550;2012-04-26;19961;55;23550;0.516;21854;2012-04-02;18673;69;21854;0.146;366;6;3.53425
1167084;2879;23550;2012-04-26;19961;55;23550;0.516;24007;2012-05-02;20418;69;24007;0.082;366;7;6.29268
1167085;2879;20084;2012-03-26;17311;55;20084;0.583;21275;2012-03-28;18094;69;21275;0.088;366;7;6.62500
1167085;2879;20084;2012-03-26;17311;55;20084;0.583;23282;2012-04-25;19693;69;23282;0.068;366;6;8.57353
1167085;2879;22205;2012-04-23;19024;55;22205;0.578;21275;2012-03-28;18094;69;21275;0.088;366;6;6.56818
1167085;2879;22205;2012-04-23;19024;55;22205;0.578;23282;2012-04-25;19693;69;23282;0.068;366;7;8.50000
1167086;2879;21596;2012-03-29;18415;55;21596;0.733;21856;2012-04-02;18675;69;21856;0.096;366;7;7.63542
1167086;2879;21596;2012-03-29;18415;55;21596;0.733;23912;2012-05-02;20323;69;23912;0.073;366;6;10.04110
1167086;2879;23533;2012-04-26;19944;55;23533;0.570;21856;2012-04-02;18675;69;21856;0.096;366;6;5.93750
1167086;2879;23533;2012-04-26;19944;55;23533;0.570;23912;2012-05-02;20323;69;23912;0.073;366;7;7.80822
1167087;2877;20061;2012-03-26;17288;55;20061;0.924;21372;2012-03-28;18191;69;21372;0.124;366;7;7.45161
1167087;2877;20061;2012-03-26;17288;55;20061;0.924;23424;2012-04-25;19835;69;23424;0.065;366;6;14.21538
1167087;2877;22096;2012-04-23;18915;55;22096;0.429;21372;2012-03-28;18191;69;21372;0.124;366;6;3.45968
1167087;2877;22096;2012-04-23;18915;55;22096;0.429;23424;2012-04-25;19835;69;23424;0.065;366;7;6.60000
1167088;2877;21584;2012-03-29;18403;55;21584;1.004;21889;2012-04-02;18708;69;21889;0.133;366;7;7.54887
1167088;2877;21584;2012-03-29;18403;55;21584;1.004;23923;2012-05-02;20334;69;23923;0.097;366;6;10.35052
1167088;2877;23505;2012-04-26;19916;55;23505;0.587;21889;2012-04-02;18708;69;21889;0.133;366;6;4.41353
1167088;2877;23505;2012-04-26;19916;55;23505;0.587;23923;2012-05-02;20334;69;23923;0.097;366;7;6.05155
1167089;2877;20097;2012-03-26;17324;55;20097;0.899;21229;2012-03-28;18048;69;21229;0.122;366;7;7.36885
1167089;2877;20097;2012-03-26;17324;55;20097;0.899;23331;2012-04-25;19742;69;23331;0.061;366;6;14.73770
1167089;2877;22135;2012-04-23;18954;55;22135;0.431;21229;2012-03-28;18048;69;21229;0.122;366;6;3.53279
1167089;2877;22135;2012-04-23;18954;55;22135;0.431;23331;2012-04-25;19742;69;23331;0.061;366;7;7.06557
1167090;2877;21607;2012-03-29;18426;55;21607;0.661;21867;2012-04-02;18686;69;21867;0.093;366;7;7.10753
1167090;2877;21607;2012-03-29;18426;55;21607;0.661;23998;2012-05-02;20409;69;23998;0.136;366;6;4.86029
1167090;2877;23552;2012-04-26;19963;55;23552;0.878;21867;2012-04-02;18686;69;21867;0.093;366;6;9.44086
1167090;2877;23552;2012-04-26;19963;55;23552;0.878;23998;2012-05-02;20409;69;23998;0.136;366;7;6.45588
1167091;2877;20071;2012-03-26;17298;55;20071;0.811;21319;2012-03-28;18138;69;21319;0.108;366;7;7.50926
1167091;2877;20071;2012-03-26;17298;55;20071;0.811;23340;2012-04-25;19751;69;23340;0.197;366;6;4.11675
1167091;2877;22216;2012-04-23;19035;55;22216;1.582;21319;2012-03-28;18138;69;21319;0.108;366;6;14.64815
1167091;2877;22216;2012-04-23;19035;55;22216;1.582;23340;2012-04-25;19751;69;23340;0.197;366;7;8.03046
1167092;2877;21594;2012-03-29;18413;55;21594;1.006;21846;2012-04-02;18665;69;21846;0.125;366;7;8.04800
1167092;2877;21594;2012-03-29;18413;55;21594;1.006;23911;2012-05-02;20322;69;23911;0.104;366;6;9.67308
1167092;2877;23532;2012-04-26;19943;55;23532;0.828;21846;2012-04-02;18665;69;21846;0.125;366;6;6.62400
1167092;2877;23532;2012-04-26;19943;55;23532;0.828;23911;2012-05-02;20322;69;23911;0.104;366;7;7.96154
1167093;2881;20155;2012-03-26;17382;55;20155;0.666;21389;2012-03-28;18208;69;21389;0.095;366;7;7.01053
1167093;2881;20155;2012-03-26;17382;55;20155;0.666;23431;2012-04-25;19842;69;23431;0.059;366;6;11.28814
1167093;2881;22095;2012-04-23;18914;55;22095;0.406;21389;2012-03-28;18208;69;21389;0.095;366;6;4.27368
1167093;2881;22095;2012-04-23;18914;55;22095;0.406;23431;2012-04-25;19842;69;23431;0.059;366;7;6.88136
1167094;2881;21475;2012-03-29;18294;55;21475;1.228;21886;2012-04-02;18705;69;21886;0.139;366;7;8.83453
1167094;2881;21475;2012-03-29;18294;55;21475;1.228;24001;2012-05-02;20412;69;24001;0.099;366;6;12.40404
1167094;2881;23519;2012-04-26;19930;55;23519;0.622;21886;2012-04-02;18705;69;21886;0.139;366;6;4.47482
1167094;2881;23519;2012-04-26;19930;55;23519;0.622;24001;2012-05-02;20412;69;24001;0.099;366;7;6.28283
1167095;2881;20100;2012-03-26;17327;55;20100;2.630;21230;2012-03-28;18049;69;21230;0.291;366;7;9.03780
1167095;2881;20100;2012-03-26;17327;55;20100;2.630;23341;2012-04-25;19752;69;23341;0.066;366;2;39.84848
1167095;2881;22230;2012-04-23;19049;55;22230;0.422;21230;2012-03-28;18049;69;21230;0.291;366;6;1.45017
1167095;2881;22230;2012-04-23;19049;55;22230;0.422;23341;2012-04-25;19752;69;23341;0.066;366;7;6.39394
1167096;2881;21613;2012-03-29;18432;55;21613;0.749;21869;2012-04-02;18688;69;21869;0.108;366;7;6.93519
1167096;2881;21613;2012-03-29;18432;55;21613;0.749;23981;2012-05-02;20392;69;23981;0.082;366;6;9.13415
1167096;2881;23558;2012-04-26;19969;55;23558;0.423;21869;2012-04-02;18688;69;21869;0.108;366;6;3.91667
1167096;2881;23558;2012-04-26;19969;55;23558;0.423;23981;2012-05-02;20392;69;23981;0.082;366;7;5.15854
1167097;2881;20169;2012-03-26;17396;55;20169;1.393;21395;2012-03-28;18214;69;21395;0.184;366;7;7.57065
1167097;2881;20169;2012-03-26;17396;55;20169;1.393;23336;2012-04-25;19747;69;23336;0.096;366;6;14.51042
1167097;2881;22217;2012-04-23;19036;55;22217;0.729;21395;2012-03-28;18214;69;21395;0.184;366;6;3.96196
1167097;2881;22217;2012-04-23;19036;55;22217;0.729;23336;2012-04-25;19747;69;23336;0.096;366;7;7.59375
1167098;2881;21599;2012-03-29;18418;55;21599;0.955;21861;2012-04-02;18680;69;21861;0.129;366;7;7.40310
1167098;2881;21599;2012-03-29;18418;55;21599;0.955;23917;2012-05-02;20328;69;23917;0.095;366;6;10.05263
1167098;2881;23536;2012-04-26;19947;55;23536;0.715;21861;2012-04-02;18680;69;21861;0.129;366;6;5.54264
1167098;2881;23536;2012-04-26;19947;55;23536;0.715;23917;2012-05-02;20328;69;23917;0.095;366;7;7.52632
1167099;2880;20152;2012-03-26;17379;55;20152;0.638;21349;2012-03-28;18168;69;21349;0.084;366;7;7.59524
1167099;2880;20152;2012-03-26;17379;55;20152;0.638;23428;2012-04-25;19839;69;23428;0.093;366;6;6.86022
1167099;2880;22090;2012-04-23;18909;55;22090;0.584;21349;2012-03-28;18168;69;21349;0.084;366;6;6.95238
1167099;2880;22090;2012-04-23;18909;55;22090;0.584;23428;2012-04-25;19839;69;23428;0.093;366;7;6.27957
1167100;2880;21489;2012-03-29;18308;55;21489;0.515;21880;2012-04-02;18699;69;21880;0.080;366;7;6.43750
1167100;2880;21489;2012-03-29;18308;55;21489;0.515;23936;2012-05-02;20347;69;23936;0.056;366;6;9.19643
1167100;2880;23506;2012-04-26;19917;55;23506;0.336;21880;2012-04-02;18699;69;21880;0.080;366;6;4.20000
1167100;2880;23506;2012-04-26;19917;55;23506;0.336;23936;2012-05-02;20347;69;23936;0.056;366;7;6.00000
1167101;2880;20103;2012-03-26;17330;55;20103;0.406;21378;2012-03-28;18197;69;21378;0.055;366;7;7.38182
1167101;2880;20103;2012-03-26;17330;55;20103;0.406;23345;2012-04-25;19756;69;23345;0.081;366;6;5.01235
1167101;2880;22235;2012-04-23;19054;55;22235;0.480;21378;2012-03-28;18197;69;21378;0.055;366;6;8.72727
1167101;2880;22235;2012-04-23;19054;55;22235;0.480;23345;2012-04-25;19756;69;23345;0.081;366;7;5.92593
1167102;2880;21515;2012-03-29;18334;55;21515;0.579;21895;2012-04-02;18714;69;21895;0.084;366;7;6.89286
1167102;2880;21515;2012-03-29;18334;55;21515;0.579;23903;2012-05-02;20314;69;23903;0.045;366;6;12.86667
1167102;2880;23575;2012-04-26;19986;55;23575;0.240;21895;2012-04-02;18714;69;21895;0.084;366;6;2.85714
1167102;2880;23575;2012-04-26;19986;55;23575;0.240;23903;2012-05-02;20314;69;23903;0.045;366;7;5.33333
1167103;2880;20173;2012-03-26;17400;55;20173;0.660;21331;2012-03-28;18150;69;21331;0.088;366;7;7.50000
1167103;2880;20173;2012-03-26;17400;55;20173;0.660;23285;2012-04-25;19696;69;23285;0.111;366;6;5.94595
1167103;2880;22115;2012-04-23;18934;55;22115;0.698;21331;2012-03-28;18150;69;21331;0.088;366;6;7.93182
1167103;2880;22115;2012-04-23;18934;55;22115;0.698;23285;2012-04-25;19696;69;23285;0.111;366;7;6.28829
1167104;2880;21605;2012-03-29;18424;55;21605;0.809;21862;2012-04-02;18681;69;21862;0.119;366;7;6.79832
1167104;2880;21605;2012-03-29;18424;55;21605;0.809;23898;2012-05-02;20309;69;23898;0.105;366;6;7.70476
1167104;2880;23576;2012-04-26;19987;55;23576;0.722;21862;2012-04-02;18681;69;21862;0.119;366;6;6.06723
1167104;2880;23576;2012-04-26;19987;55;23576;0.722;23898;2012-05-02;20309;69;23898;0.105;366;7;6.87619
1167105;2882;20062;2012-03-26;17289;55;20062;0.911;21326;2012-03-28;18145;69;21326;0.136;366;7;6.69853
1167105;2882;20062;2012-03-26;17289;55;20062;0.911;23425;2012-04-25;19836;69;23425;0.172;366;6;5.29651
1167105;2882;22098;2012-04-23;18917;55;22098;1.181;21326;2012-03-28;18145;69;21326;0.136;366;6;8.68382
1167105;2882;22098;2012-04-23;18917;55;22098;1.181;23425;2012-04-25;19836;69;23425;0.172;366;7;6.86628
1167106;2882;21581;2012-03-29;18400;55;21581;0.447;21947;2012-04-02;18766;69;21947;0.070;366;7;6.38571
1167106;2882;21581;2012-03-29;18400;55;21581;0.447;23984;2012-05-02;20395;69;23984;0.092;366;6;4.85870
1167106;2882;23516;2012-04-26;19927;55;23516;0.490;21947;2012-04-02;18766;69;21947;0.070;366;6;7.00000
1167106;2882;23516;2012-04-26;19927;55;23516;0.490;23984;2012-05-02;20395;69;23984;0.092;366;7;5.32609
1167107;2882;20090;2012-03-26;17317;55;20090;0.690;21238;2012-03-28;18057;69;21238;0.085;366;7;8.11765
1167107;2882;20090;2012-03-26;17317;55;20090;0.690;23357;2012-04-25;19768;69;23357;0.028;366;2;24.64286
1167107;2882;22130;2012-04-23;18949;55;22130;0.293;21238;2012-03-28;18057;69;21238;0.085;366;6;3.44706
1167107;2882;22130;2012-04-23;18949;55;22130;0.293;23357;2012-04-25;19768;69;23357;0.028;366;7;10.46429
1167108;2882;21517;2012-03-29;18336;55;21517;0.637;21864;2012-04-02;18683;69;21864;0.084;366;7;7.58333
1167108;2882;21517;2012-03-29;18336;55;21517;0.637;23899;2012-05-02;20310;69;23899;0.070;366;6;9.10000
1167108;2882;23572;2012-04-26;19983;55;23572;0.393;21864;2012-04-02;18683;69;21864;0.084;366;6;4.67857
1167108;2882;23572;2012-04-26;19983;55;23572;0.393;23899;2012-05-02;20310;69;23899;0.070;366;7;5.61429
1167109;2882;20177;2012-03-26;17404;55;20177;0.759;21257;2012-03-28;18076;69;21257;0.103;366;7;7.36893
1167109;2882;20177;2012-03-26;17404;55;20177;0.759;23287;2012-04-25;19698;69;23287;0.081;366;6;9.37037
1167109;2882;22109;2012-04-23;18928;55;22109;0.575;21257;2012-03-28;18076;69;21257;0.103;366;6;5.58252
1167109;2882;22109;2012-04-23;18928;55;22109;0.575;23287;2012-04-25;19698;69;23287;0.081;366;7;7.09877
1167111;2675;20050;2012-03-26;17277;55;20050;0.612;21385;2012-03-28;18204;69;21385;0.083;366;7;7.37349
1167111;2675;20050;2012-03-26;17277;55;20050;0.612;23446;2012-04-25;19857;69;23446;0.049;366;6;12.48980
1167111;2675;22188;2012-04-23;19007;55;22188;0.344;21385;2012-03-28;18204;69;21385;0.083;366;6;4.14458
1167111;2675;22188;2012-04-23;19007;55;22188;0.344;23446;2012-04-25;19857;69;23446;0.049;366;7;7.02041
1167112;2675;21586;2012-03-29;18405;55;21586;0.526;21945;2012-04-02;18764;69;21945;0.082;366;7;6.41463
1167112;2675;21586;2012-03-29;18405;55;21586;0.526;24010;2012-05-02;20421;69;24010;0.073;366;6;7.20548
1167112;2675;23512;2012-04-26;19923;55;23512;0.462;21945;2012-04-02;18764;69;21945;0.082;366;6;5.63415
1167112;2675;23512;2012-04-26;19923;55;23512;0.462;24010;2012-05-02;20421;69;24010;0.073;366;7;6.32877
1167113;2675;20092;2012-03-26;17319;55;20092;0.440;21243;2012-03-28;18062;69;21243;0.060;366;7;7.33333
1167113;2675;20092;2012-03-26;17319;55;20092;0.440;23352;2012-04-25;19763;69;23352;0.074;366;6;5.94595
1167113;2675;22128;2012-04-23;18947;55;22128;0.506;21243;2012-03-28;18062;69;21243;0.060;366;6;8.43333
1167113;2675;22128;2012-04-23;18947;55;22128;0.506;23352;2012-04-25;19763;69;23352;0.074;366;7;6.83784
1167114;2675;21514;2012-03-29;18333;55;21514;0.622;21888;2012-04-02;18707;69;21888;0.079;366;7;7.87342
1167114;2675;21514;2012-03-29;18333;55;21514;0.622;23990;2012-05-02;20401;69;23990;0.059;366;6;10.54237
1167114;2675;23561;2012-04-26;19972;55;23561;0.390;21888;2012-04-02;18707;69;21888;0.079;366;6;4.93671
1167114;2675;23561;2012-04-26;19972;55;23561;0.390;23990;2012-05-02;20401;69;23990;0.059;366;7;6.61017
1167115;2675;20174;2012-03-26;17401;55;20174;0.709;21332;2012-03-28;18151;69;21332;0.112;366;7;6.33036
1167115;2675;20174;2012-03-26;17401;55;20174;0.709;23289;2012-04-25;19700;69;23289;0.112;366;6;6.33036
1167115;2675;22116;2012-04-23;18935;55;22116;0.763;21332;2012-03-28;18151;69;21332;0.112;366;6;6.81250
1167115;2675;22116;2012-04-23;18935;55;22116;0.763;23289;2012-04-25;19700;69;23289;0.112;366;7;6.81250
1167116;2675;21595;2012-03-29;18414;55;21595;0.609;21855;2012-04-02;18674;69;21855;0.078;366;7;7.80769
1167116;2675;21595;2012-03-29;18414;55;21595;0.609;23916;2012-05-02;20327;69;23916;0.106;366;6;5.74528
1167116;2675;23535;2012-04-26;19946;55;23535;0.822;21855;2012-04-02;18674;69;21855;0.078;366;6;10.53846
1167116;2675;23535;2012-04-26;19946;55;23535;0.822;23916;2012-05-02;20327;69;23916;0.106;366;7;7.75472
1167117;1;20157;2012-03-26;17384;55;20157;0.691;21375;2012-03-28;18194;69;21375;0.094;366;7;7.35106
1167117;1;20157;2012-03-26;17384;55;20157;0.691;23440;2012-04-25;19851;69;23440;0.102;366;6;6.77451
1167117;1;22197;2012-04-23;19016;55;22197;0.731;21375;2012-03-28;18194;69;21375;0.094;366;6;7.77660
1167117;1;22197;2012-04-23;19016;55;22197;0.731;23440;2012-04-25;19851;69;23440;0.102;366;7;7.16667
1167118;1;21580;2012-03-29;18399;55;21580;0.977;21943;2012-04-02;18762;69;21943;0.126;366;7;7.75397
1167118;1;21580;2012-03-29;18399;55;21580;0.977;23927;2012-05-02;20338;69;23927;0.076;366;6;12.85526
1167118;1;23507;2012-04-26;19918;55;23507;0.435;21943;2012-04-02;18762;69;21943;0.126;366;6;3.45238
1167118;1;23507;2012-04-26;19918;55;23507;0.435;23927;2012-05-02;20338;69;23927;0.076;366;7;5.72368
1167119;1;20083;2012-03-26;17310;55;20083;0.868;21268;2012-03-28;18087;69;21268;0.096;366;7;9.04167
1167119;1;20083;2012-03-26;17310;55;20083;0.868;23367;2012-04-25;19778;69;23367;0.157;366;6;5.52866
1167119;1;22218;2012-04-23;19037;55;22218;0.654;21268;2012-03-28;18087;69;21268;0.096;366;6;6.81250
1167119;1;22218;2012-04-23;19037;55;22218;0.654;23367;2012-04-25;19778;69;23367;0.157;366;7;4.16561
1167120;1;21522;2012-03-29;18341;55;21522;0.880;22031;2012-04-02;18850;69;22031;0.107;366;7;8.22430
1167120;1;21522;2012-03-29;18341;55;21522;0.880;23907;2012-05-02;20318;69;23907;0.129;366;6;6.82171
1167120;1;23581;2012-04-26;19992;55;23581;0.801;22031;2012-04-02;18850;69;22031;0.107;366;6;7.48598
1167120;1;23581;2012-04-26;19992;55;23581;0.801;23907;2012-05-02;20318;69;23907;0.129;366;7;6.20930
1167121;1;20074;2012-03-26;17301;55;20074;1.395;21258;2012-03-28;18077;69;21258;0.178;366;7;7.83708
1167121;1;20074;2012-03-26;17301;55;20074;1.395;23265;2012-04-25;19676;69;23265;0.107;366;6;13.03738
1167121;1;22214;2012-04-23;19033;55;22214;0.944;21258;2012-03-28;18077;69;21258;0.178;366;6;5.30337
1167121;1;22214;2012-04-23;19033;55;22214;0.944;23265;2012-04-25;19676;69;23265;0.107;366;7;8.82243
1167122;1;21593;2012-03-29;18412;55;21593;0.963;21851;2012-04-02;18670;69;21851;0.108;366;7;8.91667
1167122;1;21593;2012-03-29;18412;55;21593;0.963;23921;2012-05-02;20332;69;23921;0.054;366;2;17.83333
1167122;1;23527;2012-04-26;19938;55;23527;0.460;21851;2012-04-02;18670;69;21851;0.108;366;6;4.25926
1167122;1;23527;2012-04-26;19938;55;23527;0.460;23921;2012-05-02;20332;69;23921;0.054;366;7;8.51852
1167133;2853;20000;2012-03-26;17227;55;20000;0.468;21312;2012-03-28;18131;69;21312;0.066;366;7;7.09091
1167133;2853;20000;2012-03-26;17227;55;20000;0.468;23389;2012-04-25;19800;69;23389;0.041;366;6;11.41463
